,price,host_is_superhost,host_total_listings_count,host_has_profile_pic,zipcode,property_type,room_type,bathrooms,beds,bed_type,security_deposit,cleaning_fee,minimum_nights,instant_bookable,cancellation_policy,senti_score,walk_score
249,205.0,1,1.0,1,94114,1,1,1.0,1.0,1,250.0,45.0,3,0,2,0.7241067929593654,97
250,375.0,0,2.0,1,94117,1,1,2.0,3.0,1,300.0,100.0,3,0,1,0.7752257142857143,97
251,130.0,0,2.0,1,94117,1,2,1.0,1.0,1,0.0,0.0,3,0,3,0.8798540816326527,97
252,250.0,1,2.0,1,94131,1,1,1.0,1.0,1,200.0,75.0,31,0,1,0.7806152542372883,71
253,170.0,0,2.0,1,94107,1,1,1.0,1.0,1,500.0,65.0,30,0,1,0.8027700787401576,85
254,100.0,1,1.0,1,94110,1,1,1.0,1.0,2,100.0,50.0,3,0,2,0.7329999999999997,99
255,295.0,1,2.0,1,94110,2,1,1.5,2.0,1,500.0,150.0,3,0,1,0.7523107692307692,99
256,220.0,1,4.0,1,94117,1,1,1.0,1.0,1,2000.0,250.0,30,0,1,0.8085019417475725,97
257,269.0,1,2.0,1,94123,1,1,1.0,1.0,1,200.0,125.0,2,0,1,0.8024693333333329,97
258,200.0,0,1.0,1,94131,1,1,1.0,1.0,1,1950.0,0.0,365,0,2,0.134125,71
259,350.0,0,8.0,1,94105,2,1,2.0,3.0,1,5000.0,150.0,31,0,1,0.7241067929593654,99
260,90.0,1,3.0,1,94117,1,1,1.0,1.0,1,300.0,120.0,30,0,1,0.759975,97
261,135.0,1,9.0,1,94107,2,2,2.0,1.0,1,0.0,25.0,3,1,2,0.7880640522875817,85
262,550.0,0,1.0,1,94117,3,1,1.5,3.0,1,0.0,95.0,5,0,1,0.7553375,97
263,425.0,0,1.0,1,94110,1,1,1.0,4.0,1,0.0,150.0,3,0,2,0.6769688888888888,99
264,70.0,1,1.0,1,94124,1,2,1.5,1.0,1,400.0,180.0,30,0,1,0.910309090909091,84
265,100.0,1,1.0,1,94112,2,2,1.5,1.0,1,100.0,25.0,2,0,1,0.82808125,87
266,449.0,0,1.0,1,94110,2,1,2.5,6.0,1,0.0,200.0,4,1,1,0.7852277777777777,99
267,43.0,0,42.0,1,94112,2,2,1.0,1.0,1,150.0,35.0,30,0,1,0.8278733333333332,87
268,650.0,1,9.0,1,94107,2,1,3.0,3.0,1,500.0,250.0,4,1,1,0.8337965517241379,85
269,140.0,0,4.0,1,94133,1,2,1.0,1.0,1,150.0,60.0,30,1,1,0.7947091954022989,98
270,79.0,1,5.0,1,94121,1,1,1.0,1.0,1,200.0,35.0,1,0,2,0.7510836195508592,92
271,1195.0,1,2.0,1,94123,1,1,1.0,4.0,1,750.0,95.0,4,0,1,0.9182214285714289,97
272,129.0,1,1.0,1,94131,1,1,1.0,1.0,1,300.0,150.0,28,0,1,0.8597055045871556,71
273,220.0,0,1.0,1,94110,1,1,1.0,2.0,1,200.0,150.0,5,1,1,0.7820727272727271,99
274,450.0,0,1.0,1,94118,2,1,2.0,3.0,1,1000.0,140.0,3,0,1,0.7419772727272729,99
275,90.0,1,1.0,1,94110,2,2,1.0,1.0,1,200.0,60.0,4,1,2,0.8143266331658291,99
276,103.0,1,4.0,1,94110,1,2,2.0,2.0,1,2000.0,50.0,7,0,1,0.8145532544378694,99
277,95.0,1,1.0,1,94131,2,2,1.0,1.0,1,0.0,15.0,2,0,2,0.6830747572815536,71
278,68.0,1,1.0,1,94131,2,2,1.0,1.0,1,0.0,0.0,2,0,1,0.8024899441340786,71
279,405.0,0,1.0,1,94117,2,1,2.5,3.0,3,0.0,0.0,1,0,1,0.7231727272727273,97
280,129.0,0,3.0,1,94107,1,2,1.0,1.0,1,200.0,60.0,3,0,2,0.6331166666666667,85
281,1000.0,0,1.0,1,94114,2,1,2.5,5.0,1,500.0,199.0,2,0,1,0.8234388888888888,97
282,93.0,0,2.0,1,94117,1,2,1.0,1.0,1,250.0,85.0,2,1,1,0.7851774193548389,97
283,139.0,1,1.0,1,94123,1,1,1.0,3.0,1,500.0,100.0,3,1,2,0.7584830188679242,97
284,1049.0,0,1.0,1,94123,2,1,3.5,5.0,1,750.0,350.0,4,0,1,0.8148666666666666,97
285,69.0,1,5.0,1,94121,1,1,1.0,1.0,1,200.0,35.0,1,0,2,0.7069292753623191,92
286,400.0,1,1.0,1,94110,2,1,1.0,4.0,1,300.0,100.0,2,1,1,0.8475038461538458,99
287,105.0,1,4.0,1,94114,2,2,1.0,1.0,1,100.0,35.0,2,0,1,0.7418355855855856,97
288,295.0,1,5.0,1,94129,1,1,1.0,3.0,1,150.0,150.0,5,1,2,0.7524590909090908,22
289,368.0,1,2.0,1,94110,2,1,2.5,3.0,1,450.0,150.0,3,0,1,0.7241067929593654,99
290,195.0,0,2.0,1,94110,2,1,1.0,1.0,1,500.0,125.0,3,0,1,0.6524749999999999,99
291,98.0,0,4.0,1,94110,2,2,1.0,1.0,1,2000.0,100.0,1,0,1,0.7255545454545455,99
292,121.0,0,48.0,1,94117,1,1,1.0,2.0,1,2500.0,99.0,30,0,1,0.6274111111111113,97
293,500.0,1,3.0,1,94114,2,1,2.5,3.0,1,0.0,175.0,30,1,1,0.7241067929593654,97
294,121.0,1,9.0,1,94107,2,2,2.0,1.0,1,0.0,25.0,3,1,2,0.8107851985559564,85
295,105.0,0,1.0,1,94117,1,1,1.0,1.0,1,500.0,50.0,30,0,1,0.7388475409836067,97
296,350.0,0,1.0,1,94117,1,1,1.0,3.0,1,1500.0,250.0,30,0,1,0.875,97
297,975.0,0,1.0,1,94131,2,1,2.0,4.0,1,300.0,150.0,5,0,1,0.7480000000000001,71
298,79.0,0,2.0,1,94110,1,3,1.0,1.0,2,200.0,45.0,30,0,1,0.8377018518518518,99
299,375.0,1,1.0,1,94117,2,1,2.5,5.0,1,1500.0,225.0,3,0,1,0.8488442307692305,97
300,279.0,1,7.0,1,94103,1,1,1.0,2.0,1,0.0,70.0,30,0,2,0.7777122641509435,97
301,175.0,0,1.0,1,94110,1,1,1.0,2.0,1,500.0,100.0,4,0,2,0.7241067929593654,99
302,123.0,1,3.0,1,94103,1,1,1.0,1.0,1,150.0,0.0,30,0,2,0.7713270270270272,97
303,125.0,0,2.0,1,94110,1,2,1.0,1.0,1,175.0,50.0,30,0,1,0.4939,99
304,280.0,1,9.0,1,94107,2,2,2.0,2.0,1,0.0,40.0,3,1,2,0.8321885714285715,85
305,50.0,0,3.0,1,94124,2,2,1.0,1.0,1,200.0,45.0,31,0,1,0.7237962962962962,84
306,95.0,1,4.0,1,94131,1,1,1.0,1.0,1,400.0,200.0,30,0,1,0.8928375000000001,71
307,79.0,0,6.0,1,94131,1,2,1.0,1.0,1,0.0,75.0,30,0,1,0.7971175,71
308,975.0,1,1.0,1,94103,1,1,1.0,2.0,1,0.0,50.0,1,0,2,0.7867008695652172,97
309,500.0,0,3.0,1,94114,1,1,1.5,3.0,1,1000.0,300.0,4,0,2,0.76533125,97
310,178.0,0,1.0,1,94110,1,1,1.0,1.0,1,3000.0,200.0,60,0,2,0.7566166666666666,99
311,350.0,0,1.0,1,94133,1,1,1.0,1.0,1,1000.0,130.0,3,0,1,0.7588689655172413,98
312,250.0,1,1.0,1,94132,1,1,1.0,1.0,1,500.0,125.0,1,0,1,0.7656556776556783,68
313,79.0,1,1.0,1,94110,2,2,1.0,1.0,1,100.0,45.0,3,1,1,0.6627711462450591,99
314,85.0,1,1.0,1,94131,2,2,1.0,1.0,1,0.0,25.0,2,1,2,0.7502248447204967,71
315,90.0,1,1.0,1,94124,2,2,1.0,1.0,1,0.0,25.0,3,0,2,0.7542586092715231,84
316,199.0,0,0.0,1,94111,1,1,2.0,2.0,1,2500.0,0.0,30,0,2,0.421025,99
317,949.0,1,1.0,1,94133,1,1,2.5,3.0,1,0.0,225.0,2,1,1,0.7719152777777775,98
318,282.0,0,3.0,1,94107,1,1,1.5,2.0,1,690.0,140.0,6,0,1,0.8486272727272728,85
319,85.0,1,2.0,1,94110,1,2,1.0,0.0,1,250.0,76.0,2,0,1,0.8002351010101013,99
320,450.0,1,2.0,1,94110,2,1,2.0,2.0,1,1000.0,300.0,7,0,1,0.8612833333333333,99
321,110.0,0,2.0,1,94112,1,1,1.0,2.0,1,400.0,75.0,2,0,1,0.7241067929593654,87
322,135.0,1,1.0,1,94117,1,1,1.0,1.0,1,500.0,25.0,3,0,2,0.7735787723785161,97
323,150.0,1,1.0,1,94110,1,1,1.0,2.0,1,150.0,50.0,2,0,2,0.8161752851711024,99
324,450.0,0,1.0,1,94114,2,1,2.5,3.0,1,0.0,200.0,3,0,1,0.77993125,97
325,395.0,1,1.0,1,94107,1,1,2.0,2.0,1,300.0,165.0,4,0,1,0.7508633333333333,85
326,120.0,1,1.0,1,94115,1,2,1.0,3.0,1,200.0,15.0,3,0,2,0.7241067929593654,98
327,145.0,1,1.0,1,94117,1,1,1.0,2.0,1,400.0,85.0,1,0,2,0.7064952983725132,97
328,160.0,0,2.0,1,94117,1,1,1.0,1.0,1,350.0,100.0,30,0,1,0.8779862499999999,97
329,79.0,1,5.0,1,94127,1,1,1.0,1.0,1,199.0,35.0,5,0,2,0.7196704467353957,28
330,135.0,0,1.0,1,94118,1,1,1.0,1.0,1,250.0,50.0,3,0,2,0.77377,99
331,379.0,0,2.0,1,94114,2,2,2.0,2.0,1,500.0,159.0,30,0,2,0.7305133333333333,97
332,322.0,1,2.0,1,94110,1,1,2.0,2.0,1,999.0,110.0,4,0,1,0.8180277777777777,99
333,153.0,1,1.0,1,94116,1,1,1.0,1.0,1,0.0,50.0,1,0,2,0.8012657205240176,84
334,170.0,1,2.0,1,94114,1,1,1.0,2.0,1,300.0,100.0,30,0,2,0.7566957198443577,97
335,175.0,0,1.0,1,94103,1,1,1.5,1.0,1,1250.0,120.0,30,0,1,0.8730037037037036,97
336,139.0,1,1.0,1,94114,1,1,1.0,1.0,1,0.0,45.0,3,0,2,0.8140200716845878,97
337,275.0,1,2.0,1,94114,2,1,1.0,3.0,1,400.0,150.0,30,0,2,0.7612330882352941,97
338,520.0,0,3.0,1,94121,2,1,2.0,3.0,1,1000.0,250.0,5,0,1,0.8579272727272728,92
339,162.0,0,1.0,1,94115,1,1,1.0,2.0,1,995.0,180.0,30,0,1,0.6580407407407408,98
340,185.0,1,1.0,1,94109,1,1,1.0,2.0,1,1500.0,300.0,30,0,2,0.8516146067415725,100
341,123.0,1,36.0,1,94108,1,1,1.0,1.0,1,1500.0,0.0,30,0,1,0.4425444444444444,100
342,115.0,1,1.0,1,94114,1,2,1.5,1.0,1,100.0,99.0,1,0,3,0.8173664705882356,97
343,120.0,1,2.0,1,94110,1,2,1.0,2.0,1,0.0,30.0,1,1,2,0.7802640625000005,99
344,120.0,1,2.0,1,94110,1,2,1.0,1.0,1,0.0,30.0,1,1,2,0.8044784732824435,99
345,295.0,0,4.0,1,94117,1,1,1.0,2.0,1,500.0,75.0,30,1,1,0.8258690265486726,97
346,350.0,0,2.0,1,94103,2,1,1.0,4.0,1,500.0,135.0,3,1,1,0.7624551724137929,97
347,152.0,0,1.0,1,94117,2,1,1.0,2.0,1,300.0,150.0,30,1,2,0.8153866666666661,97
348,135.0,1,3.0,1,94123,1,1,1.0,1.0,1,0.0,220.0,30,1,1,0.7969111111111109,97
349,250.0,0,1.0,1,94131,2,1,1.5,3.0,1,500.0,75.0,14,0,2,0.5948380952380952,71
350,399.0,1,1.0,1,94110,1,1,1.5,1.0,1,1000.0,100.0,7,1,1,0.7505195652173914,99
351,146.0,1,1.0,1,94110,2,1,1.0,2.0,1,100.0,100.0,30,0,1,0.7791081395348839,99
352,400.0,1,1.0,1,94127,2,1,2.0,5.0,1,350.0,195.0,2,0,2,0.8065721649484537,28
353,80.0,0,1.0,1,94110,2,2,1.0,1.0,1,500.0,40.0,2,0,2,0.8001020202020199,99
354,139.0,1,1.0,1,94131,1,1,1.0,1.0,1,400.0,75.0,3,0,1,0.8361570707070702,71
355,140.0,1,2.0,1,94110,1,2,1.0,1.0,1,300.0,50.0,2,0,2,0.8322574742268041,99
356,645.0,1,1.0,1,94114,2,1,2.0,5.0,1,1250.0,0.0,5,0,2,0.8341583333333334,97
357,129.0,1,1.0,1,94103,1,2,1.0,1.0,1,300.0,24.0,4,0,2,0.7892961240310074,97
358,160.0,1,3.0,1,94110,2,2,1.0,1.0,1,600.0,55.0,1,1,2,0.8122974193548391,99
359,50.0,1,6.0,1,94124,2,2,1.5,1.0,1,375.0,35.0,30,0,1,0.7144574712643676,84
360,250.0,1,2.0,1,94114,1,1,1.0,1.0,1,300.0,150.0,30,1,2,0.8582071428571428,97
361,120.0,0,2.0,1,94110,1,1,1.0,4.0,1,125.0,150.0,2,0,1,0.7781514403292178,99
362,150.0,1,1.0,1,94117,1,1,1.0,1.0,1,400.0,75.0,3,0,2,0.8148109452736315,97
363,59.0,1,6.0,1,94112,3,2,2.0,1.0,1,500.0,55.0,30,0,2,0.7241067929593654,87
364,57.0,0,2.0,1,94127,1,2,1.0,1.0,1,100.0,30.0,30,0,2,0.6712230769230769,28
365,180.0,0,1.0,1,94112,3,1,1.0,2.0,1,0.0,75.0,4,0,1,0.7217777777777777,87
366,300.0,1,1.0,1,94110,1,1,1.0,3.0,1,500.0,150.0,3,1,1,0.7739848484848485,99
367,325.0,1,2.0,1,94105,1,1,1.5,1.0,1,1000.0,70.0,3,0,2,0.7894491228070176,99
368,130.0,0,1.0,1,94115,1,1,1.0,1.0,1,0.0,100.0,30,1,2,0.8123906666666666,98
369,70.0,1,3.0,1,94123,1,2,1.0,1.0,1,0.0,140.0,30,1,3,0.7238545454545453,97
370,40.0,1,1.0,1,94112,3,2,1.0,1.0,1,1000.0,50.0,30,0,1,0.8573416666666666,87
371,135.0,0,2.0,1,94122,2,1,1.0,1.0,1,200.0,115.0,1,1,1,0.6010434782608697,93
372,699.0,1,4.0,1,94103,2,1,1.5,3.0,1,0.0,125.0,3,0,1,0.8399431372549021,97
373,200.0,0,2.0,1,94102,1,1,1.0,1.0,1,100.0,200.0,30,0,3,0.7575999999999999,97
374,104.0,0,2.0,1,94122,3,1,1.0,1.0,1,200.0,95.0,30,0,1,0.5753363636363638,93
375,249.0,0,2.0,1,94117,1,1,1.0,4.0,1,0.0,150.0,2,0,2,0.8333044444444444,97
376,125.0,0,1.0,1,94115,1,2,1.0,1.0,1,500.0,140.0,31,0,1,0.8073222222222223,98
377,145.0,1,1.0,1,94110,1,1,1.0,1.0,1,400.0,50.0,2,0,3,0.8120979338842972,99
378,70.0,0,1.0,1,94112,2,2,1.5,1.0,1,100.0,25.0,3,0,2,0.6974007604562733,87
379,65.0,0,1.0,1,94112,2,2,2.0,1.0,1,100.0,25.0,3,0,2,0.6645516949152545,87
380,70.0,0,1.0,1,94112,2,2,1.0,2.0,1,100.0,25.0,3,0,2,0.6315800947867304,87
381,300.0,1,1.0,1,94103,1,1,1.0,1.0,1,0.0,50.0,3,1,3,0.8180333333333333,97
382,168.0,1,2.0,1,94110,1,2,1.0,1.0,1,0.0,70.0,1,0,1,0.8499919354838709,99
383,135.0,0,1.0,1,94110,1,2,1.0,1.0,1,0.0,25.0,31,0,1,0.6851428571428572,99
384,109.0,1,1.0,1,94114,1,2,1.0,1.0,1,300.0,80.0,2,0,1,0.7946732704402512,97
385,179.0,0,2.0,1,94107,1,1,1.0,2.0,1,1000.0,0.0,30,0,2,0.8017974999999999,85
386,210.0,0,2.0,1,94107,1,1,1.0,2.0,1,1800.0,240.0,30,0,2,0.7241067929593654,85
387,138.0,1,32.0,1,94115,1,1,1.0,1.0,1,500.0,125.0,30,0,1,0.0516,98
388,375.0,0,7.0,1,94110,1,1,1.0,2.0,1,2000.0,250.0,30,0,2,0.7665125,99
389,150.0,1,4.0,1,94103,2,2,1.5,1.0,1,0.0,75.0,4,0,1,0.8255720000000001,97
390,95.0,0,1.0,1,94110,2,1,1.0,3.0,1,300.0,80.0,30,0,1,0.7890515555555562,99
391,549.0,1,2.0,1,94103,2,1,1.5,2.0,1,0.0,100.0,5,0,2,0.8018933333333332,97
392,185.0,0,1.0,1,94114,1,1,1.0,2.0,1,1000.0,185.0,30,0,1,0.7234341463414634,97
393,425.0,0,1.0,1,94115,2,1,2.0,5.0,1,200.0,200.0,2,0,1,0.88035,98
394,190.0,1,1.0,1,94122,1,1,1.0,2.0,1,0.0,125.0,30,0,2,0.7728272727272727,93
395,435.0,1,2.0,1,94123,1,1,1.5,2.0,1,300.0,140.0,3,0,1,0.7574714285714286,97
396,175.0,1,1.0,1,94110,1,1,1.0,1.0,1,300.0,70.0,4,0,1,0.7761301470588233,99
397,111.0,1,2.0,1,94109,1,2,1.0,1.0,1,0.0,80.0,1,0,1,0.7632080188679242,100
398,189.0,1,32.0,1,94102,1,1,1.0,1.0,1,500.0,125.0,30,0,1,0.7241067929593654,97
399,62.0,1,2.0,1,94131,2,2,2.0,1.0,1,250.0,55.0,30,0,1,0.7241067929593654,71
400,295.0,1,1.0,1,94107,1,1,1.0,2.0,1,1000.0,0.0,30,0,1,0.5953585106382978,85
401,79.0,0,3.0,1,94124,1,2,1.0,1.0,1,600.0,80.0,30,0,1,0.7177388888888889,84
402,199.0,0,28.0,1,94105,1,1,1.0,1.0,1,0.0,250.0,30,1,3,0.8625,99
403,85.0,1,4.0,1,94110,1,2,1.0,2.0,1,100.0,0.0,5,1,2,0.8236164473684209,99
404,185.0,0,1.0,1,94122,1,1,1.0,3.0,1,400.0,150.0,7,0,1,0.6906168674698794,93
405,93.0,1,1.0,1,94103,1,2,1.0,1.0,1,0.0,20.0,4,0,2,0.8394965665236049,97
406,150.0,1,1.0,1,94117,1,1,2.0,2.0,1,3000.0,200.0,30,0,1,0.7282573529411767,97
407,859.0,1,6.0,1,94110,2,1,2.0,7.0,1,500.0,250.0,2,1,2,0.7924304347826086,99
408,68.0,0,2.0,1,94124,1,1,1.0,3.0,1,0.0,95.0,2,0,1,0.7241067929593654,84
409,175.0,1,2.0,1,94114,1,1,1.0,3.0,1,300.0,120.0,5,0,1,0.7427589595375722,97
410,400.0,0,4.0,1,94114,1,1,2.0,4.0,1,1000.0,200.0,30,0,1,0.7986504950495049,97
411,101.0,0,48.0,1,94103,1,1,1.0,1.0,1,2500.0,99.0,30,0,1,0.6393916666666667,97
412,990.0,0,2.0,1,94115,2,1,2.5,3.0,1,1000.0,150.0,5,0,2,0.8303,98
413,250.0,1,1.0,1,94110,1,2,0.0,1.0,1,0.0,90.0,2,0,2,0.832425641025641,99
414,245.0,1,2.0,1,94110,1,1,1.5,3.0,1,200.0,80.0,1,1,2,0.8452431578947366,99
415,130.0,0,1.0,1,94115,1,1,1.0,1.0,1,600.0,160.0,30,0,1,0.7913315789473684,98
416,136.0,0,3.0,1,94110,1,1,1.5,2.0,1,500.0,60.0,30,1,2,0.9129333333333332,99
417,275.0,0,2.0,1,94118,1,1,1.0,2.0,1,0.0,75.0,2,1,3,0.8167346153846152,99
418,220.0,1,4.0,1,94103,2,1,1.0,3.0,1,1000.0,0.0,31,0,1,0.8008438461538461,97
419,210.0,0,1.0,1,94117,1,1,2.0,5.0,1,0.0,125.0,31,1,1,0.7241067929593654,97
420,140.0,1,2.0,1,94118,1,1,1.0,0.0,1,500.0,70.0,30,0,2,0.7439665413533831,99
421,105.0,0,1.0,1,94112,1,2,1.0,1.0,1,500.0,30.0,2,0,2,0.7722530973451321,87
422,99.0,0,2.0,1,94133,1,2,1.0,1.0,1,300.0,50.0,30,0,2,0.8356443396226415,98
423,115.0,1,1.0,1,94117,2,2,1.0,1.0,1,250.0,35.0,2,1,2,0.8228702127659573,97
424,495.0,0,3.0,1,94116,2,1,2.0,6.0,1,600.0,255.0,3,0,1,0.7332242424242424,84
425,75.0,0,3.0,1,94114,2,2,1.0,1.0,1,1900.0,0.0,30,0,1,0.9532,97
426,250.0,0,1.0,1,94110,2,1,2.0,4.0,1,0.0,75.0,3,0,1,0.8368219512195122,99
427,135.0,1,3.0,1,94131,1,1,1.0,1.0,1,0.0,50.0,1,1,1,0.7975872340425537,71
428,79.0,0,3.0,1,94133,1,2,1.0,1.0,1,0.0,0.0,2,1,3,0.6922463068181822,98
429,90.0,1,1.0,1,94122,1,2,1.0,2.0,1,100.0,0.0,3,0,2,0.7241067929593654,93
430,200.0,0,1.0,1,94115,1,1,1.0,1.0,1,1000.0,80.0,31,0,2,0.9088666666666666,98
431,99.0,1,3.0,1,94114,1,2,1.0,1.0,1,600.0,0.0,30,0,1,0.8785692307692307,97
432,272.0,0,3.0,1,94107,1,1,1.5,2.0,1,800.0,140.0,5,0,1,0.8177,85
433,115.0,1,2.0,1,94110,1,2,1.0,1.0,1,150.0,20.0,2,0,2,0.7881649122807017,99
434,55.0,1,5.0,1,94127,2,2,3.0,1.0,1,500.0,49.0,2,0,1,0.7806629999999996,28
435,775.0,1,3.0,1,94123,2,1,2.0,3.0,1,500.0,250.0,30,0,1,0.801225,97
436,399.0,1,4.0,1,94118,2,1,2.0,6.0,1,0.0,50.0,3,0,1,0.8265461538461539,99
437,75.0,0,6.0,1,94122,1,2,1.0,1.0,1,0.0,30.0,1,1,1,0.6813327102803737,93
438,311.0,1,2.0,1,94107,1,3,1.0,2.0,1,100.0,50.0,30,0,1,0.7141669421487602,85
439,65.0,0,6.0,1,94122,1,2,1.0,1.0,1,0.0,30.0,1,0,1,0.6803256038647341,93
440,310.0,1,2.0,1,94114,1,1,1.5,2.0,1,0.0,150.0,3,1,1,0.7845423076923075,97
441,259.0,0,3.0,1,94110,1,1,1.0,2.0,1,1000.0,350.0,30,0,1,0.8645300518134711,99
442,525.0,0,1.0,1,94114,2,1,2.5,4.0,1,700.0,175.0,4,0,1,0.7241067929593654,97
443,300.0,1,4.0,1,94122,2,1,2.0,3.0,1,250.0,100.0,1,0,1,0.7819742331288342,93
444,140.0,0,1.0,1,94110,1,1,1.0,1.0,1,200.0,60.0,30,0,2,0.7013177777777778,99
445,180.0,0,2.0,1,94110,1,1,1.0,2.0,1,0.0,45.0,31,1,2,0.8025027522935777,99
446,255.0,1,32.0,1,94102,1,1,2.0,3.0,1,500.0,175.0,30,0,1,0.85196,97
447,74.0,1,2.0,1,94105,1,3,1.5,1.0,5,100.0,10.0,2,0,2,0.8184154811715484,99
448,5000.0,0,1.0,1,94103,1,3,1.0,1.0,1,1138.0,0.0,58,0,1,0.8921024390243902,97
449,76.0,1,1.0,1,94124,1,2,1.0,1.0,1,225.0,38.0,1,0,1,0.7494938953488374,84
450,550.0,1,1.0,1,94109,1,1,1.0,2.0,1,3000.0,95.0,2,0,2,0.8518805084745762,100
451,70.0,1,2.0,1,94131,2,2,2.0,1.0,1,325.0,55.0,30,0,1,0.7241067929593654,71
452,595.0,0,2.0,1,94103,1,1,2.0,2.0,1,500.0,150.0,1,0,1,0.8250116666666665,97
453,180.0,0,2.0,1,94107,1,1,1.5,2.0,1,4725.0,175.0,365,0,1,0.7412175,85
454,68.0,0,2.0,1,94122,2,2,1.0,1.0,1,100.0,100.0,7,0,2,0.9468,93
455,100.0,0,1.0,1,94110,1,1,1.0,1.0,1,200.0,80.0,30,0,1,0.7048326530612243,99
456,500.0,1,2.0,1,94117,2,1,3.0,3.0,1,1000.0,150.0,3,0,2,0.7151736842105264,97
457,500.0,0,1.0,1,94115,1,1,2.0,4.0,1,2000.0,200.0,2,0,1,0.8764457142857143,98
458,130.0,0,1.0,1,94103,1,2,1.0,1.0,1,500.0,100.0,30,0,2,0.7241067929593654,97
459,192.0,1,1.0,1,94114,1,1,1.0,1.0,1,500.0,70.0,30,0,2,0.8136986013986013,97
460,159.0,0,1.0,1,94121,1,1,1.0,2.0,1,0.0,75.0,2,1,2,0.7035421383647797,92
461,220.0,1,4.0,1,94131,2,1,1.0,3.0,1,0.0,125.0,30,1,2,0.7583084210526314,71
462,950.0,1,1.0,1,94114,2,1,3.0,5.0,1,2000.0,230.0,2,0,2,0.790182857142857,97
463,500.0,0,1.0,1,94115,1,1,2.0,4.0,1,250.0,150.0,2,1,1,0.9138,98
464,175.0,1,2.0,1,94131,2,1,1.0,1.0,1,300.0,100.0,30,0,1,0.7782917647058822,71
465,98.0,1,2.0,1,94109,1,2,1.0,1.0,1,680.0,75.0,2,0,1,0.8255898648648646,100
466,150.0,0,1.0,1,94112,2,1,1.0,2.0,1,100.0,45.0,30,0,2,0.7566825396825395,87
467,100.0,0,1.0,1,94115,1,1,1.0,1.0,1,1400.0,0.0,30,0,1,0.7241067929593654,98
468,500.0,0,2.0,1,94117,1,1,1.5,5.0,1,1000.0,150.0,30,0,2,0.6708075757575754,97
469,120.0,1,2.0,1,94107,2,2,1.5,1.0,1,375.0,60.0,2,1,1,0.7956867469879513,85
470,47.0,1,5.0,1,94127,2,2,3.0,1.0,1,500.0,49.0,2,0,1,0.6595929936305732,28
471,41.0,1,5.0,1,94127,2,2,3.0,1.0,1,500.0,43.0,2,0,1,0.6935993288590601,28
472,138.0,0,1.0,1,94131,1,1,1.0,4.0,1,0.0,100.0,2,0,2,0.7988240000000001,71
473,150.0,1,4.0,1,94110,1,2,1.0,1.0,1,0.0,55.0,3,0,1,0.8316133333333333,99
474,90.0,0,2.0,1,94107,1,1,1.0,3.0,1,0.0,0.0,360,0,1,0.6132205128205127,85
475,140.0,0,1.0,1,94115,1,1,2.0,2.0,1,1500.0,200.0,30,0,1,0.7241067929593654,98
476,125.0,1,1.0,1,94117,1,2,1.5,1.0,1,200.0,25.0,3,1,2,0.7865133779264215,97
477,310.0,1,1.0,1,94117,1,1,1.0,1.0,1,200.0,60.0,2,0,1,0.7241067929593654,97
478,799.0,0,1.0,1,94123,2,1,2.0,2.0,1,1000.0,250.0,30,0,1,0.8035181818181818,97
479,290.0,0,1.0,1,94111,1,1,1.0,1.0,1,1000.0,0.0,30,0,1,0.8083333333333332,99
480,149.0,0,1.0,1,94112,2,1,2.0,3.0,1,1000.0,275.0,30,0,1,0.8548062499999999,87
481,245.0,1,3.0,1,94103,1,1,2.0,2.0,1,1500.0,80.0,6,0,1,0.782272222222222,97
482,300.0,0,2.0,1,94133,2,1,1.0,2.0,1,300.0,100.0,30,1,1,0.8016666666666665,98
483,300.0,0,2.0,1,94133,1,1,1.0,2.0,1,300.0,100.0,30,0,1,0.8456,98
484,120.0,1,1.0,1,94131,2,1,1.0,2.0,1,1000.0,120.0,30,0,1,0.8504142857142855,71
485,160.0,1,1.0,1,94133,1,1,1.5,2.0,1,500.0,125.0,30,0,2,0.79847027027027,98
486,275.0,1,2.0,1,94115,1,1,1.0,3.0,1,300.0,100.0,3,0,1,0.8145805194805193,98
487,99.0,1,1.0,1,94114,1,1,1.0,4.0,1,0.0,99.0,2,0,1,0.7853973684210527,97
488,75.0,1,3.0,1,94127,2,2,1.0,1.0,1,200.0,200.0,30,0,2,0.7623,28
489,75.0,1,1.0,1,94107,1,1,1.0,0.0,1,500.0,125.0,30,1,1,0.7849645161290324,85
490,225.0,1,2.0,1,94110,1,1,1.0,5.0,1,500.0,140.0,3,0,1,0.7665000000000002,99
491,143.0,1,1.0,1,94110,1,2,1.0,2.0,1,120.0,50.0,3,0,2,0.8166240641711232,99
492,128.0,1,2.0,1,94109,1,2,1.0,1.0,1,680.0,75.0,1,0,1,0.7827166666666666,100
493,250.0,0,1.0,1,94114,1,1,1.0,1.0,1,300.0,100.0,2,0,1,0.6246333333333333,97
494,120.0,1,1.0,1,94107,1,2,1.0,1.0,1,0.0,99.0,30,0,3,0.7891272727272725,85
495,59.0,0,26.0,1,94112,1,2,1.0,1.0,1,200.0,70.0,30,1,1,0.7343999999999998,87
496,175.0,1,2.0,1,94114,1,2,1.0,2.0,1,200.0,0.0,2,0,1,0.81074,97
497,625.0,1,2.0,1,94114,1,1,2.0,6.0,1,300.0,150.0,3,0,1,0.8076569999999995,97
